molecule_name,method,total_windows,half_width_90_kcal_mol
AceticAcid,random_solvai_bq,6,2.7350432363146053
AceticAcid,random_solvai_bq,7,2.570705258842496
AceticAcid,random_solvai_bq,8,2.477763514303723
AceticAcid,random_solvai_bq,9,2.4574569598670593
AceticAcid,random_solvai_bq,10,2.396649777673447
AceticAcid,random_solvai_bq,11,2.3853365128797788
AceticAcid,random_solvai_bq,12,1.9462653096243698
AceticAcid,random_solvai_bq,13,1.6209522430153143
AceticAcid,random_solvai_bq,14,1.5170967350293212
AceticAcid,random_solvai_bq,15,1.2893413161901182
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.8386537476252007
AceticAcid,random_solvai_bq,5,3.622910788562022
AceticAcid,random_solvai_bq,6,3.4752867904458706
AceticAcid,random_solvai_bq,7,2.8349316076407605
AceticAcid,random_solvai_bq,8,2.306367673655884
AceticAcid,random_solvai_bq,9,2.1003500773422616
AceticAcid,random_solvai_bq,10,2.042623693953626
AceticAcid,random_solvai_bq,11,1.837605319255864
AceticAcid,random_solvai_bq,12,1.441478915199518
AceticAcid,random_solvai_bq,13,1.418349671957645
AceticAcid,random_solvai_bq,14,1.297841079152128
AceticAcid,random_solvai_bq,15,1.2893413161901184
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.068960012655444
AceticAcid,random_solvai_bq,5,3.051516309508431
AceticAcid,random_solvai_bq,6,2.9898929001964816
AceticAcid,random_solvai_bq,7,2.890986877308824
AceticAcid,random_solvai_bq,8,2.8841493223572248
AceticAcid,random_solvai_bq,9,2.1568328483088597
AceticAcid,random_solvai_bq,10,1.9060846047901823
AceticAcid,random_solvai_bq,11,1.5478731947031041
AceticAcid,random_solvai_bq,12,1.487692552988189
AceticAcid,random_solvai_bq,13,1.4802827964974203
AceticAcid,random_solvai_bq,14,1.441770221403702
AceticAcid,random_solvai_bq,15,1.2893413161901182
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.868803666237039
AceticAcid,random_solvai_bq,5,3.051516309508431
AceticAcid,random_solvai_bq,6,2.274622055541945
AceticAcid,random_solvai_bq,7,2.15077851747646
AceticAcid,random_solvai_bq,8,1.9401672620137773
AceticAcid,random_solvai_bq,9,1.8603166542800036
AceticAcid,random_solvai_bq,10,1.8338444099411901
AceticAcid,random_solvai_bq,11,1.8179633772628214
AceticAcid,random_solvai_bq,12,1.808146897935312
AceticAcid,random_solvai_bq,13,1.7154060937137188
AceticAcid,random_solvai_bq,14,1.3360444711494912
AceticAcid,random_solvai_bq,15,1.289341316190118
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.699514025154511
AceticAcid,random_solvai_bq,5,3.6577113651569233
AceticAcid,random_solvai_bq,6,3.594772350640807
AceticAcid,random_solvai_bq,7,3.587241247766038
AceticAcid,random_solvai_bq,8,3.539654867547527
AceticAcid,random_solvai_bq,9,3.124359913860771
AceticAcid,random_solvai_bq,10,2.607651114742312
AceticAcid,random_solvai_bq,11,2.6016509792927764
AceticAcid,random_solvai_bq,12,2.5329206830901727
AceticAcid,random_solvai_bq,13,1.6945939878189056
AceticAcid,random_solvai_bq,14,1.297841079152128
AceticAcid,random_solvai_bq,15,1.2893413161901177
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.669417520665421
AceticAcid,random_solvai_bq,5,3.654749819564274
AceticAcid,random_solvai_bq,6,3.417681738160393
AceticAcid,random_solvai_bq,7,3.1170155788005123
AceticAcid,random_solvai_bq,8,3.0951995692713834
AceticAcid,random_solvai_bq,9,3.0931329047572773
AceticAcid,random_solvai_bq,10,3.081014332292996
AceticAcid,random_solvai_bq,11,3.073818567812614
AceticAcid,random_solvai_bq,12,3.028229014952619
AceticAcid,random_solvai_bq,13,1.8486427168927737
AceticAcid,random_solvai_bq,14,1.6004399958720141
AceticAcid,random_solvai_bq,15,1.2893413161901173
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.863958356088922
AceticAcid,random_solvai_bq,5,3.0453709232680906
AceticAcid,random_solvai_bq,6,3.045039239015855
AceticAcid,random_solvai_bq,7,2.983282040705245
AceticAcid,random_solvai_bq,8,2.765581638131353
AceticAcid,random_solvai_bq,9,2.4547793815928314
AceticAcid,random_solvai_bq,10,2.336059175367462
AceticAcid,random_solvai_bq,11,2.1535823854393406
AceticAcid,random_solvai_bq,12,1.7214285069736035
AceticAcid,random_solvai_bq,13,1.7154060937137183
AceticAcid,random_solvai_bq,14,1.3360444711494914
AceticAcid,random_solvai_bq,15,1.2893413161901177
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.863958356088922
AceticAcid,random_solvai_bq,5,3.8636969414304025
AceticAcid,random_solvai_bq,6,3.8540020917115876
AceticAcid,random_solvai_bq,7,3.2772741910296848
AceticAcid,random_solvai_bq,8,2.707893269916541
AceticAcid,random_solvai_bq,9,2.653790093438893
AceticAcid,random_solvai_bq,10,2.533615174673227
AceticAcid,random_solvai_bq,11,2.4779749059927916
AceticAcid,random_solvai_bq,12,2.401593422687912
AceticAcid,random_solvai_bq,13,2.313813406008759
AceticAcid,random_solvai_bq,14,1.687091715641571
AceticAcid,random_solvai_bq,15,1.2893413161901184
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.3165728593756976
AceticAcid,random_solvai_bq,5,3.305273607210011
AceticAcid,random_solvai_bq,6,2.7418349451994284
AceticAcid,random_solvai_bq,7,2.2450368835861956
AceticAcid,random_solvai_bq,8,2.101482207918367
AceticAcid,random_solvai_bq,9,2.0224876354266956
AceticAcid,random_solvai_bq,10,2.012880506709838
AceticAcid,random_solvai_bq,11,1.8156877775049474
AceticAcid,random_solvai_bq,12,1.7041436646294132
AceticAcid,random_solvai_bq,13,1.7000252506530307
AceticAcid,random_solvai_bq,14,1.6870917156415715
AceticAcid,random_solvai_bq,15,1.289341316190118
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.8729296212137108
AceticAcid,random_solvai_bq,5,3.8368468543641367
AceticAcid,random_solvai_bq,6,3.262919499010519
AceticAcid,random_solvai_bq,7,2.222931888880361
AceticAcid,random_solvai_bq,8,2.151156757934657
AceticAcid,random_solvai_bq,9,2.064234632893275
AceticAcid,random_solvai_bq,10,2.0626590052640825
AceticAcid,random_solvai_bq,11,1.9639065234514825
AceticAcid,random_solvai_bq,12,1.860561637770038
AceticAcid,random_solvai_bq,13,1.6979407266242066
AceticAcid,random_solvai_bq,14,1.684868673195716
AceticAcid,random_solvai_bq,15,1.2893413161901184
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.8386537476252007
AceticAcid,random_solvai_bq,5,3.8368468543641367
AceticAcid,random_solvai_bq,6,3.0051858272159464
AceticAcid,random_solvai_bq,7,2.902736998982583
AceticAcid,random_solvai_bq,8,2.884288324623623
AceticAcid,random_solvai_bq,9,2.4967536595729265
AceticAcid,random_solvai_bq,10,2.488880024285824
AceticAcid,random_solvai_bq,11,2.297434817498233
AceticAcid,random_solvai_bq,12,1.54074565659765
AceticAcid,random_solvai_bq,13,1.4802827964974206
AceticAcid,random_solvai_bq,14,1.2939194772262708
AceticAcid,random_solvai_bq,15,1.2893413161901177
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.068960012655444
AceticAcid,random_solvai_bq,5,3.051516309508431
AceticAcid,random_solvai_bq,6,2.8373285850001633
AceticAcid,random_solvai_bq,7,2.3596682397141224
AceticAcid,random_solvai_bq,8,2.279415563831062
AceticAcid,random_solvai_bq,9,2.0345828162132245
AceticAcid,random_solvai_bq,10,1.7962389148933378
AceticAcid,random_solvai_bq,11,1.5254693922520652
AceticAcid,random_solvai_bq,12,1.5182360808730633
AceticAcid,random_solvai_bq,13,1.5118869303457427
AceticAcid,random_solvai_bq,14,1.4417702214037018
AceticAcid,random_solvai_bq,15,1.2893413161901182
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.734774531969758
AceticAcid,random_solvai_bq,5,3.7022213038570166
AceticAcid,random_solvai_bq,6,3.350545218719619
AceticAcid,random_solvai_bq,7,3.31802845525921
AceticAcid,random_solvai_bq,8,2.3133072898727987
AceticAcid,random_solvai_bq,9,2.2313879797160987
AceticAcid,random_solvai_bq,10,1.970087190067234
AceticAcid,random_solvai_bq,11,1.9662555097928291
AceticAcid,random_solvai_bq,12,1.8112216773184902
AceticAcid,random_solvai_bq,13,1.697940726624207
AceticAcid,random_solvai_bq,14,1.3062633425725
AceticAcid,random_solvai_bq,15,1.289341316190118
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.863958356088922
AceticAcid,random_solvai_bq,5,3.7020955819996737
AceticAcid,random_solvai_bq,6,3.3181214029807538
AceticAcid,random_solvai_bq,7,3.3137834899208105
AceticAcid,random_solvai_bq,8,3.189469882591907
AceticAcid,random_solvai_bq,9,2.6853193230920414
AceticAcid,random_solvai_bq,10,2.6076511147423123
AceticAcid,random_solvai_bq,11,1.9129305432946369
AceticAcid,random_solvai_bq,12,1.7326822713735892
AceticAcid,random_solvai_bq,13,1.3442459506383462
AceticAcid,random_solvai_bq,14,1.3360444711494919
AceticAcid,random_solvai_bq,15,1.2893413161901186
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.868803666237039
AceticAcid,random_solvai_bq,5,3.5031501916395857
AceticAcid,random_solvai_bq,6,3.3182616684066493
AceticAcid,random_solvai_bq,7,3.079342443411906
AceticAcid,random_solvai_bq,8,2.7556528373965294
AceticAcid,random_solvai_bq,9,2.022725412074337
AceticAcid,random_solvai_bq,10,1.699628406109444
AceticAcid,random_solvai_bq,11,1.5894208314392713
AceticAcid,random_solvai_bq,12,1.4603566371867132
AceticAcid,random_solvai_bq,13,1.3146537478165092
AceticAcid,random_solvai_bq,14,1.3062633425725003
AceticAcid,random_solvai_bq,15,1.289341316190118
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.5183554734908347
AceticAcid,random_solvai_bq,5,3.3545430120305837
AceticAcid,random_solvai_bq,6,3.3182616684066493
AceticAcid,random_solvai_bq,7,3.3137834899208105
AceticAcid,random_solvai_bq,8,2.7332608212343077
AceticAcid,random_solvai_bq,9,2.581143338552644
AceticAcid,random_solvai_bq,10,2.183984322019119
AceticAcid,random_solvai_bq,11,1.9147633793389027
AceticAcid,random_solvai_bq,12,1.5543632011652901
AceticAcid,random_solvai_bq,13,1.4183496719576447
AceticAcid,random_solvai_bq,14,1.2978410791521282
AceticAcid,random_solvai_bq,15,1.2893413161901184
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.734774531969758
AceticAcid,random_solvai_bq,5,3.7020955819996737
AceticAcid,random_solvai_bq,6,3.489565165839502
AceticAcid,random_solvai_bq,7,3.3738957949772446
AceticAcid,random_solvai_bq,8,3.163778443921851
AceticAcid,random_solvai_bq,9,2.7042262226668687
AceticAcid,random_solvai_bq,10,2.6271147763815375
AceticAcid,random_solvai_bq,11,1.8245916717973119
AceticAcid,random_solvai_bq,12,1.8189145679337932
AceticAcid,random_solvai_bq,13,1.7011506805117382
AceticAcid,random_solvai_bq,14,1.684868673195716
AceticAcid,random_solvai_bq,15,1.2893413161901186
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.669417520665421
AceticAcid,random_solvai_bq,5,3.654749819564274
AceticAcid,random_solvai_bq,6,3.6080540301785597
AceticAcid,random_solvai_bq,7,3.602605800515224
AceticAcid,random_solvai_bq,8,3.3559907768163177
AceticAcid,random_solvai_bq,9,2.685627691618451
AceticAcid,random_solvai_bq,10,2.6361389407259015
AceticAcid,random_solvai_bq,11,2.6335042600384755
AceticAcid,random_solvai_bq,12,2.053607196900782
AceticAcid,random_solvai_bq,13,1.6375773122626949
AceticAcid,random_solvai_bq,14,1.6004399958720141
AceticAcid,random_solvai_bq,15,1.2893413161901188
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.068960012655444
AceticAcid,random_solvai_bq,5,2.429226904008972
AceticAcid,random_solvai_bq,6,2.298027457768813
AceticAcid,random_solvai_bq,7,2.113879331574888
AceticAcid,random_solvai_bq,8,2.015979712663602
AceticAcid,random_solvai_bq,9,1.7707244269329605
AceticAcid,random_solvai_bq,10,1.7091083548017376
AceticAcid,random_solvai_bq,11,1.7024306550902897
AceticAcid,random_solvai_bq,12,1.5271194953198906
AceticAcid,random_solvai_bq,13,1.3023892440503615
AceticAcid,random_solvai_bq,14,1.2939194772262708
AceticAcid,random_solvai_bq,15,1.289341316190118
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.8386537476252007
AceticAcid,random_solvai_bq,5,3.622910788562022
AceticAcid,random_solvai_bq,6,3.2349622853706435
AceticAcid,random_solvai_bq,7,3.2086055282806627
AceticAcid,random_solvai_bq,8,2.13406456374681
AceticAcid,random_solvai_bq,9,1.9949256826384858
AceticAcid,random_solvai_bq,10,1.7443426607019998
AceticAcid,random_solvai_bq,11,1.7317367921151754
AceticAcid,random_solvai_bq,12,1.7214285069736035
AceticAcid,random_solvai_bq,13,1.3442459506383455
AceticAcid,random_solvai_bq,14,1.297841079152128
AceticAcid,random_solvai_bq,15,1.2893413161901188
Acetamide,fixed_solvai_bq,3,3.795228062362072
Acetamide,fixed_solvai_bq,4,3.790821948872003
Acetamide,fixed_solvai_bq,5,3.7648052169004953
Acetamide,fixed_solvai_bq,6,3.192561528112059
Acetamide,fixed_solvai_bq,7,2.748378551309242
Acetamide,fixed_solvai_bq,8,2.7237882016054886
Acetamide,fixed_solvai_bq,9,2.7150038825902363
Acetamide,fixed_solvai_bq,10,2.5828505044194583
Acetamide,fixed_solvai_bq,11,2.3884142491162956
Acetamide,fixed_solvai_bq,12,2.1910040029781546
Acetamide,fixed_solvai_bq,13,1.835853272305723
Acetamide,fixed_solvai_bq,14,1.7906267957104773
Acetamide,fixed_solvai_bq,15,1.7637829297494172
Acetamide,uniform_solvai_bq,3,3.795228062362072
Acetamide,uniform_solvai_bq,4,3.229012790678469
Acetamide,uniform_solvai_bq,5,2.7940556551214675
Acetamide,uniform_solvai_bq,6,2.7873358977102844
Acetamide,uniform_solvai_bq,7,2.6691410862696046
Acetamide,uniform_solvai_bq,8,2.482003758341774
Acetamide,uniform_solvai_bq,9,2.2911985604300513
Acetamide,uniform_solvai_bq,10,2.0128484739096373
Acetamide,uniform_solvai_bq,11,1.9201450093976584
Acetamide,uniform_solvai_bq,12,1.8776528654780893
Acetamide,uniform_solvai_bq,13,1.8257255107807608
Acetamide,uniform_solvai_bq,14,1.797532029092518
Acetamide,uniform_solvai_bq,15,1.7637829297494172
Acetamide,curvature_solvai_bq,3,3.795228062362072
Acetamide,curvature_solvai_bq,4,3.229012790678469
Acetamide,curvature_solvai_bq,5,2.7940556551214675
Acetamide,curvature_solvai_bq,6,2.6790093245247704
Acetamide,curvature_solvai_bq,7,2.4928373291699204
Acetamide,curvature_solvai_bq,8,2.3029525156864605
Acetamide,curvature_solvai_bq,9,2.256468343638586
Acetamide,curvature_solvai_bq,10,1.9341566080757775
Acetamide,curvature_solvai_bq,11,1.9055355348488852
Acetamide,curvature_solvai_bq,12,1.8744669446226225
Acetamide,curvature_solvai_bq,13,1.832277683274966
Acetamide,curvature_solvai_bq,14,1.8174809575711912
Acetamide,curvature_solvai_bq,15,1.7637829297494176
Acetamide,generic_bq,3,3.936610015693617
Acetamide,generic_bq,4,3.181841206378144
Acetamide,generic_bq,5,2.1356974743412516
Acetamide,generic_bq,6,1.960556939705824
Acetamide,generic_bq,7,1.7907727860296132
Acetamide,generic_bq,8,1.5813302041829902
Acetamide,generic_bq,9,1.3388731601713437
Acetamide,generic_bq,10,1.1957952567121177
Acetamide,generic_bq,11,1.0254988022234566
Acetamide,generic_bq,12,1.009958736309965
Acetamide,generic_bq,13,0.9767754544509724
Acetamide,generic_bq,14,0.9641740050821237
Acetamide,generic_bq,15,0.9565543127885067
Acetamide,active_solvai_bq,3,3.795228062362072
Acetamide,active_solvai_bq,4,3.229012790678469
Acetamide,active_solvai_bq,5,2.7940556551214675
Acetamide,active_solvai_bq,6,2.6460999890559154
Acetamide,active_solvai_bq,7,2.4928373291699204
Acetamide,active_solvai_bq,8,2.405305974120906
Acetamide,active_solvai_bq,9,2.1997225735603267
Acetamide,active_solvai_bq,10,2.1229778334494016
Acetamide,active_solvai_bq,11,1.8770860105264449
Acetamide,active_solvai_bq,12,1.8146067377800235
Acetamide,active_solvai_bq,13,1.7706775665949017
Acetamide,active_solvai_bq,14,1.7662504792754472
Acetamide,active_solvai_bq,15,1.763782929749417
Acetamide,oracle_non_deployable,3,3.795228062362072
Acetamide,oracle_non_deployable,4,3.777155709861806
Acetamide,oracle_non_deployable,5,3.555209344557756
Acetamide,oracle_non_deployable,6,3.5273966192108577
Acetamide,oracle_non_deployable,7,2.8921185447356215
Acetamide,oracle_non_deployable,8,2.8902917653246614
Acetamide,oracle_non_deployable,9,2.7682552162062057
Acetamide,oracle_non_deployable,10,2.336997419717046
Acetamide,oracle_non_deployable,11,2.182128052485203
Acetamide,oracle_non_deployable,12,1.8693980830894437
Acetamide,oracle_non_deployable,13,1.8397697758598737
Acetamide,oracle_non_deployable,14,1.8075711587123373
Acetamide,oracle_non_deployable,15,1.763782929749417
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.459790076878765
Acetamide,random_solvai_bq,5,3.111021034225606
Acetamide,random_solvai_bq,6,3.088851995980961
Acetamide,random_solvai_bq,7,3.056785672230779
Acetamide,random_solvai_bq,8,2.6835702320383232
Acetamide,random_solvai_bq,9,2.395849306047912
Acetamide,random_solvai_bq,10,2.261918806178365
Acetamide,random_solvai_bq,11,2.2596147800982465
Acetamide,random_solvai_bq,12,2.1710279932815073
Acetamide,random_solvai_bq,13,2.0288881057922388
Acetamide,random_solvai_bq,14,1.7975320290925185
Acetamide,random_solvai_bq,15,1.7637829297494172
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.5222004564972615
Acetamide,random_solvai_bq,5,3.1832725542502764
Acetamide,random_solvai_bq,6,2.8040223515964304
Acetamide,random_solvai_bq,7,2.596951042164976
Acetamide,random_solvai_bq,8,2.4721686146322015
Acetamide,random_solvai_bq,9,2.165381620180868
Acetamide,random_solvai_bq,10,2.065978633217746
Acetamide,random_solvai_bq,11,1.9739988095338536
Acetamide,random_solvai_bq,12,1.8647875773416989
Acetamide,random_solvai_bq,13,1.8502508539198426
Acetamide,random_solvai_bq,14,1.8174809575711908
Acetamide,random_solvai_bq,15,1.7637829297494165
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.5000528721100985
Acetamide,random_solvai_bq,5,3.132942465009849
Acetamide,random_solvai_bq,6,3.068700406712236
Acetamide,random_solvai_bq,7,2.808966519259282
Acetamide,random_solvai_bq,8,2.5891389474597735
Acetamide,random_solvai_bq,9,2.132393696847574
Acetamide,random_solvai_bq,10,2.1064713976303757
Acetamide,random_solvai_bq,11,2.0977406919278514
Acetamide,random_solvai_bq,12,1.8913118880903983
Acetamide,random_solvai_bq,13,1.8397697758598737
Acetamide,random_solvai_bq,14,1.8075711587123373
Acetamide,random_solvai_bq,15,1.763782929749417
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.433817064137976
Acetamide,random_solvai_bq,5,3.3705419029008237
Acetamide,random_solvai_bq,6,3.3501793982523234
Acetamide,random_solvai_bq,7,3.348709015958152
Acetamide,random_solvai_bq,8,3.303081273341877
Acetamide,random_solvai_bq,9,2.9006205518008965
Acetamide,random_solvai_bq,10,2.826281829680628
Acetamide,random_solvai_bq,11,2.6257374483861424
Acetamide,random_solvai_bq,12,2.508631940734856
Acetamide,random_solvai_bq,13,2.087192171895621
Acetamide,random_solvai_bq,14,2.058199614034843
Acetamide,random_solvai_bq,15,1.763782929749417
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.5551426972813975
Acetamide,random_solvai_bq,5,3.509903020170966
Acetamide,random_solvai_bq,6,3.212716575445288
Acetamide,random_solvai_bq,7,2.8358174732732317
Acetamide,random_solvai_bq,8,2.7684447224819237
Acetamide,random_solvai_bq,9,2.7233855356518553
Acetamide,random_solvai_bq,10,2.7201658543347076
Acetamide,random_solvai_bq,11,2.44543907932282
Acetamide,random_solvai_bq,12,2.1802982254722676
Acetamide,random_solvai_bq,13,2.047496131709482
Acetamide,random_solvai_bq,14,2.0454556585723442
Acetamide,random_solvai_bq,15,1.7637829297494165
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.769241743174897
Acetamide,random_solvai_bq,5,3.402274139764217
Acetamide,random_solvai_bq,6,3.094754396131327
Acetamide,random_solvai_bq,7,2.9986812033160484
Acetamide,random_solvai_bq,8,2.5252354674548303
Acetamide,random_solvai_bq,9,2.479807350478007
Acetamide,random_solvai_bq,10,2.476744369154781
Acetamide,random_solvai_bq,11,2.274467742485359
Acetamide,random_solvai_bq,12,2.192829182729263
Acetamide,random_solvai_bq,13,2.176914749107092
Acetamide,random_solvai_bq,14,1.9396235317012538
Acetamide,random_solvai_bq,15,1.763782929749417
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.769241743174897
Acetamide,random_solvai_bq,5,3.5467417294479713
Acetamide,random_solvai_bq,6,3.2527491757012665
Acetamide,random_solvai_bq,7,2.9987846021513618
Acetamide,random_solvai_bq,8,2.4979460411345054
Acetamide,random_solvai_bq,9,2.2099740487738657
Acetamide,random_solvai_bq,10,2.173259108250549
Acetamide,random_solvai_bq,11,2.1438584004735506
Acetamide,random_solvai_bq,12,2.0854659572053764
Acetamide,random_solvai_bq,13,2.062443713399569
Acetamide,random_solvai_bq,14,1.7682161972631087
Acetamide,random_solvai_bq,15,1.763782929749417
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.229012790678469
Acetamide,random_solvai_bq,5,3.2232005443169505
Acetamide,random_solvai_bq,6,2.7873358977102844
Acetamide,random_solvai_bq,7,2.6691410862696046
Acetamide,random_solvai_bq,8,2.5626095700418925
Acetamide,random_solvai_bq,9,2.3681795604521967
Acetamide,random_solvai_bq,10,2.327266527430777
Acetamide,random_solvai_bq,11,2.2637684831188465
Acetamide,random_solvai_bq,12,2.1802982254722676
Acetamide,random_solvai_bq,13,2.176914749107093
Acetamide,random_solvai_bq,14,1.9396235317012538
Acetamide,random_solvai_bq,15,1.7637829297494172
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.5222004564972615
Acetamide,random_solvai_bq,5,3.2620802014580437
Acetamide,random_solvai_bq,6,3.2232148069772526
Acetamide,random_solvai_bq,7,3.016434971533724
Acetamide,random_solvai_bq,8,3.013469929488353
Acetamide,random_solvai_bq,9,2.495736187046373
Acetamide,random_solvai_bq,10,2.4260637986161755
Acetamide,random_solvai_bq,11,2.1852975546217572
Acetamide,random_solvai_bq,12,2.1107358064085173
Acetamide,random_solvai_bq,13,1.9105789780281275
Acetamide,random_solvai_bq,14,1.8767656153645893
Acetamide,random_solvai_bq,15,1.763782929749417
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.769241743174897
Acetamide,random_solvai_bq,5,3.7510441919140733
Acetamide,random_solvai_bq,6,3.7466241090017696
Acetamide,random_solvai_bq,7,3.4913028273204305
Acetamide,random_solvai_bq,8,3.4335690656881037
Acetamide,random_solvai_bq,9,2.7904707374213764
Acetamide,random_solvai_bq,10,2.788578592196031
Acetamide,random_solvai_bq,11,2.6599162291659755
Acetamide,random_solvai_bq,12,2.47913690866516
Acetamide,random_solvai_bq,13,2.176914749107092
Acetamide,random_solvai_bq,14,2.0454556585723442
Acetamide,random_solvai_bq,15,1.763782929749417
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.769241743174897
Acetamide,random_solvai_bq,5,3.7648052169004953
Acetamide,random_solvai_bq,6,3.6636061421866235
Acetamide,random_solvai_bq,7,3.4586509399282295
Acetamide,random_solvai_bq,8,3.085654931088421
Acetamide,random_solvai_bq,9,2.767453742259022
Acetamide,random_solvai_bq,10,2.730034816713474
Acetamide,random_solvai_bq,11,2.456623705497174
Acetamide,random_solvai_bq,12,2.4424247943044026
Acetamide,random_solvai_bq,13,2.3263143967297344
Acetamide,random_solvai_bq,14,2.0454556585723442
Acetamide,random_solvai_bq,15,1.7637829297494172
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.5222004564972615
Acetamide,random_solvai_bq,5,3.1832725542502764
Acetamide,random_solvai_bq,6,3.149070396079702
Acetamide,random_solvai_bq,7,2.729397360848472
Acetamide,random_solvai_bq,8,2.683681637522531
Acetamide,random_solvai_bq,9,2.682545347862491
Acetamide,random_solvai_bq,10,2.5722008484810255
Acetamide,random_solvai_bq,11,2.5579393677178244
Acetamide,random_solvai_bq,12,2.3029073630411063
Acetamide,random_solvai_bq,13,2.2995161099645745
Acetamide,random_solvai_bq,14,1.8767656153645893
Acetamide,random_solvai_bq,15,1.7637829297494172
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.766586566838349
Acetamide,random_solvai_bq,5,3.423688969973634
Acetamide,random_solvai_bq,6,2.782848927743195
Acetamide,random_solvai_bq,7,2.6671471560137507
Acetamide,random_solvai_bq,8,2.48833163841339
Acetamide,random_solvai_bq,9,2.1658250466883384
Acetamide,random_solvai_bq,10,2.128329190730352
Acetamide,random_solvai_bq,11,2.1156308393664
Acetamide,random_solvai_bq,12,2.114516068278487
Acetamide,random_solvai_bq,13,2.0685929727970036
Acetamide,random_solvai_bq,14,2.0454556585723442
Acetamide,random_solvai_bq,15,1.7637829297494172
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.709025957553334
Acetamide,random_solvai_bq,5,3.484526888416202
Acetamide,random_solvai_bq,6,3.4410835884172646
Acetamide,random_solvai_bq,7,2.957305311418255
Acetamide,random_solvai_bq,8,2.6324275760134976
Acetamide,random_solvai_bq,9,2.6248329881350663
Acetamide,random_solvai_bq,10,2.4008856118386244
Acetamide,random_solvai_bq,11,2.2129365547055873
Acetamide,random_solvai_bq,12,2.156430993550684
Acetamide,random_solvai_bq,13,2.15237341556502
Acetamide,random_solvai_bq,14,1.8767656153645897
Acetamide,random_solvai_bq,15,1.763782929749417
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.433817064137976
Acetamide,random_solvai_bq,5,3.0483597647525054
Acetamide,random_solvai_bq,6,3.042859730631648
Acetamide,random_solvai_bq,7,3.0071786848778914
Acetamide,random_solvai_bq,8,2.8029968216871812
Acetamide,random_solvai_bq,9,2.7833761740263
Acetamide,random_solvai_bq,10,2.3344333896254756
Acetamide,random_solvai_bq,11,2.3020420757321687
Acetamide,random_solvai_bq,12,2.060775168603033
Acetamide,random_solvai_bq,13,1.8502508539198428
Acetamide,random_solvai_bq,14,1.797532029092518
Acetamide,random_solvai_bq,15,1.7637829297494165
Acetamide,random_solvai_bq,3,3.795228062362072
Acetamide,random_solvai_bq,4,3.5551426972813975
Acetamide,random_solvai_bq,5,3.35156181796731
Acetamide,random_solvai_bq,6,3.3076684433410333
